0.000	0.00000000
0.005	13.38476057
0.010	13.70349520
0.015	13.16547421
0.020	12.09222437
0.025	10.94326564
0.030	9.84045189
0.035	8.61794600
0.040	7.71247260
0.045	6.97084992
0.051	6.27156229
0.056	5.67805074
0.061	5.13342981
0.066	4.58349189
0.071	4.16343679
0.076	3.89177910
0.081	3.60241659
0.086	3.32655997
0.091	3.05085531
0.096	2.84620072
0.101	2.63017799
0.106	2.42596298
0.111	2.26067416
0.116	2.10684012
0.121	1.95845733
0.126	1.78790485
0.131	1.67244588
0.136	1.54167976
0.141	1.42752411
0.146	1.25352203
0.152	1.11168692
0.157	0.95826032
0.162	0.82912558
0.167	0.68592758
0.172	0.56163298
0.177	0.43205199
0.182	0.29500603
0.187	0.19469671
0.192	0.10789408
0.197	0.07966814
0.202	0.07580193
0.207	0.07601418
0.212	0.07609699
0.217	0.07626236
0.222	0.07648884
0.227	0.07670286
0.232	0.07658020
0.237	0.07646975
0.242	0.07655550
0.247	0.07668921
0.253	0.07689055
0.258	0.07671785
0.263	0.07679624
0.268	0.07689193
0.273	0.07681763
0.278	0.07655375
0.283	0.07660769
0.288	0.07614084
0.293	0.07592074
0.298	0.07573538
0.303	0.07533783
0.308	0.07490213
0.313	0.07430262
0.318	0.07425706
0.323	0.07401202
0.328	0.07374858
0.333	0.07364542
0.338	0.07323276
0.343	0.07277570
0.348	0.07220950
0.354	0.07154325
0.359	0.07107094
0.364	0.07045312
0.369	0.06977075
0.374	0.06885463
0.379	0.06817400
0.384	0.06768018
0.389	0.06689773
0.394	0.06619048
0.399	0.06526043
0.404	0.06468652
0.409	0.06339670
0.414	0.06291342
0.419	0.06241040
0.424	0.06147966
0.429	0.06095966
0.434	0.05987164
0.439	0.05897349
0.444	0.05793064
0.449	0.05719137
0.455	0.05643550
0.460	0.05507553
0.465	0.05406332
0.470	0.05278720
0.475	0.05195845
0.480	0.05099182
0.485	0.05003931
0.490	0.04917411
0.495	0.04837578
0.500	0.04778645
