# NTRAJ	50000
0.000	0.00000000
0.001	0.02807984
0.002	0.03964584
0.003	0.04849276
0.004	0.05600010
0.005	0.06260461
0.006	0.06852040
0.007	0.07399389
0.008	0.07910577
0.009	0.08396996
0.010	0.08838539
0.011	0.09269268
0.012	0.09682306
0.013	0.10071913
0.014	0.10457683
0.015	0.10823435
0.016	0.11179617
0.017	0.11527412
0.018	0.11874135
0.019	0.12198131
0.020	0.12528099
0.021	0.12822132
0.022	0.13120155
0.023	0.13417699
0.024	0.13701526
0.025	0.13981799
0.026	0.14250532
0.027	0.14529529
0.028	0.14797659
0.029	0.15068695
0.030	0.15310455
0.031	0.15564755
0.032	0.15819658
0.033	0.16074261
0.034	0.16308927
0.035	0.16547052
0.036	0.16772692
0.037	0.17012531
0.038	0.17229307
0.039	0.17449015
0.040	0.17681919
0.041	0.17893792
0.042	0.18118425
0.043	0.18324143
0.044	0.18520443
0.045	0.18720137
0.046	0.18912193
0.047	0.19105513
0.048	0.19294422
0.049	0.19491042
0.050	0.19677036
0.051	0.19875787
0.052	0.20075415
0.053	0.20258361
0.054	0.20454248
0.055	0.20648768
0.056	0.20819471
0.057	0.21000281
0.058	0.21179019
0.059	0.21369042
0.060	0.21541452
0.061	0.21711860
0.062	0.21884040
0.063	0.22049500
0.064	0.22224462
0.065	0.22406005
0.066	0.22575996
0.067	0.22756373
0.068	0.22916219
0.069	0.23075898
0.070	0.23254130
0.071	0.23401345
0.072	0.23553085
0.073	0.23704143
0.074	0.23869047
0.075	0.24024604
0.076	0.24183494
0.077	0.24337766
0.078	0.24500265
0.079	0.24653924
0.080	0.24804242
0.081	0.24963966
0.082	0.25121714
0.083	0.25286057
0.084	0.25441506
0.085	0.25581750
0.086	0.25726560
0.087	0.25871712
0.088	0.26011507
0.089	0.26155866
0.090	0.26279719
0.091	0.26411691
0.092	0.26563777
0.093	0.26692788
0.094	0.26835505
0.095	0.26978150
0.096	0.27120392
0.097	0.27267001
0.098	0.27407648
0.099	0.27566757
0.100	0.27702685
0.101	0.27835234
0.102	0.27976504
0.103	0.28113881
0.104	0.28248401
0.105	0.28367465
0.106	0.28508783
0.107	0.28631486
0.108	0.28757772
0.109	0.28901335
0.110	0.29031542
0.111	0.29160750
0.112	0.29295473
0.113	0.29410617
0.114	0.29539674
0.115	0.29664820
0.116	0.29788841
0.117	0.29920551
0.118	0.30053003
0.119	0.30185065
0.120	0.30303715
0.121	0.30438117
0.122	0.30562976
0.123	0.30689069
0.124	0.30811536
0.125	0.30923441
0.126	0.31037306
0.127	0.31156535
0.128	0.31274326
0.129	0.31413450
0.130	0.31531028
0.131	0.31652761
0.132	0.31764115
0.133	0.31884488
0.134	0.32010002
0.135	0.32125219
0.136	0.32243451
0.137	0.32351359
0.138	0.32459552
0.139	0.32578565
0.140	0.32700028
0.141	0.32806462
0.142	0.32930946
0.143	0.33034898
0.144	0.33143666
0.145	0.33260566
0.146	0.33369293
0.147	0.33473592
0.148	0.33578609
0.149	0.33671891
0.150	0.33780537
0.151	0.33902256
0.152	0.34015097
0.153	0.34119049
0.154	0.34224446
0.155	0.34327065
0.156	0.34429339
0.157	0.34538588
0.158	0.34645655
0.159	0.34745730
0.160	0.34853331
0.161	0.34964350
0.162	0.35065537
0.163	0.35168389
0.164	0.35273159
0.165	0.35370334
0.166	0.35479330
0.167	0.35584000
0.168	0.35697356
0.169	0.35815288
0.170	0.35910635
0.171	0.36013546
0.172	0.36108664
0.173	0.36211591
0.174	0.36300852
0.175	0.36413001
0.176	0.36505242
0.177	0.36611287
0.178	0.36709388
0.179	0.36803517
0.180	0.36902645
0.181	0.37006237
0.182	0.37097631
0.183	0.37200863
